fipe_code;model_year;localiza_count;movida_count;total_count;localiza_present;movida_present
001526-1;2023;95;5;100;True;True
001542-3;2025;99;1;100;True;True
015244-7;2025;95;4;99;True;True
001509-1;2025;93;5;98;True;True
004504-7;2025;97;0;97;True;False
004525-0;2025;97;0;97;True;False
015234-0;2024;89;7;96;True;True
001553-9;2024;91;4;95;True;True
011223-2;2025;79;10;89;True;True
017071-2;2023;82;3;85;True;True
005508-5;2024;80;0;80;True;False
004494-6;2025;78;0;78;True;False
015240-4;2024;78;0;78;True;False
004504-7;2024;77;0;77;True;False
005508-5;2023;74;0;74;True;False
011223-2;2024;74;0;74;True;False
015236-6;2024;72;0;72;True;False
001544-0;2024;49;22;71;True;True
005528-0;2024;70;1;71;True;True
001542-3;2024;66;4;70;True;True
005509-3;2023;69;0;69;True;False
001554-7;2025;66;2;68;True;True
005492-5;2023;68;0;68;True;False
004516-0;2025;61;0;61;True;False
001509-1;2024;56;3;59;True;True
015247-1;2025;0;57;57;False;True
005535-2;2024;11;45;56;True;True
005533-6;2024;47;8;55;True;True
004525-0;2023;54;0;54;True;False
004503-9;2023;52;0;52;True;False
017071-2;2022;50;2;52;True;True
001530-0;2024;49;2;51;True;True
004538-1;2023;50;0;50;True;False
015215-3;2024;50;0;50;True;False
015246-3;2025;0;49;49;False;True
001538-5;2024;46;2;48;True;True
015165-3;2024;47;0;47;True;False
025266-2;2023;37;9;46;True;True
001509-1;2023;43;2;45;True;True
005534-4;2024;45;0;45;True;False
015242-0;2025;45;0;45;True;False
001554-7;2024;40;3;43;True;True
002203-9;2025;0;43;43;False;True
001494-0;2023;42;0;42;True;False
015236-6;2025;42;0;42;True;False
004515-2;2024;38;2;40;True;True
015239-0;2024;40;0;40;True;False
025301-4;2024;40;0;40;True;False
004413-0;2024;38;1;39;True;True
004550-0;2025;39;0;39;True;False
011232-1;2025;39;0;39;True;False
001538-5;2025;37;1;38;True;True
005527-1;2023;38;0;38;True;False
005527-1;2024;27;11;38;True;True
015235-8;2024;36;0;36;True;False
017081-0;2023;36;0;36;True;False
017088-7;2023;35;1;36;True;True
023187-8;2024;35;0;35;True;False
005543-3;2025;21;13;34;True;True
004532-2;2025;32;0;32;True;False
025322-7;2025;13;19;32;True;True
001558-0;2024;29;1;30;True;True
004397-4;2025;29;0;29;True;False
004500-4;2024;29;0;29;True;False
004517-9;2023;28;1;29;True;True
004541-1;2025;29;0;29;True;False
005538-7;2023;13;16;29;True;True
004516-0;2024;27;0;27;True;False
005542-5;2025;25;2;27;True;True
004494-6;2024;25;0;25;True;False
005485-2;2024;24;1;25;True;True
005536-0;2024;23;2;25;True;True
014114-3;2025;24;0;24;True;False
004512-8;2024;23;0;23;True;False
005536-0;2025;20;3;23;True;True
002111-3;2023;22;0;22;True;False
004501-2;2024;21;1;22;True;True
004519-5;2024;0;22;22;False;True
005485-2;2025;22;0;22;True;False
017081-0;2025;22;0;22;True;False
025322-7;2024;21;1;22;True;True
004501-2;2025;16;5;21;True;True
005543-3;2024;11;10;21;True;True
025300-6;2024;21;0;21;True;False
004532-2;2024;20;0;20;True;False
005484-4;2024;19;1;20;True;True
015165-3;2023;20;0;20;True;False
025267-0;2025;0;20;20;False;True
025328-6;2025;6;14;20;True;True
001453-2;2024;18;1;19;True;True
001531-8;2023;18;1;19;True;True
001544-0;2025;8;11;19;True;True
015200-5;2025;9;8;17;True;True
017085-2;2024;14;3;17;True;True
024263-2;2024;17;0;17;True;False
005526-3;2023;16;0;16;True;False
015217-0;2024;15;1;16;True;True
015244-7;2024;16;0;16;True;False
023186-0;2024;15;1;16;True;True
001536-9;2025;3;12;15;True;True
004518-7;2023;15;0;15;True;False
005542-5;2024;11;4;15;True;True
004541-1;2024;14;0;14;True;False
005491-7;2022;14;0;14;True;False
023180-0;2024;13;1;14;True;True
025331-6;2025;0;14;14;False;True
002111-3;2024;10;3;13;True;True
017081-0;2024;13;0;13;True;False
024249-7;2024;9;4;13;True;True
025300-6;2023;13;0;13;True;False
001453-2;2023;12;0;12;True;False
001538-5;2023;11;1;12;True;True
004413-0;2023;10;2;12;True;True
004540-3;2024;12;0;12;True;False
005484-4;2025;12;0;12;True;False
005490-9;2023;10;2;12;True;True
005528-0;2022;12;0;12;True;False
015218-8;2024;12;0;12;True;False
017035-6;2021;11;1;12;True;True
023187-8;2025;12;0;12;True;False
005485-2;2022;11;0;11;True;False
005508-5;2022;10;1;11;True;True
005526-3;2025;11;0;11;True;False
014115-1;2024;11;0;11;True;False
015200-5;2024;11;0;11;True;False
017082-8;2023;11;0;11;True;False
001554-7;2023;10;0;10;True;False
004519-5;2025;6;4;10;True;True
009172-3;2022;10;0;10;True;False
015233-1;2024;10;0;10;True;False
017080-1;2023;10;0;10;True;False
017082-8;2025;10;0;10;True;False
096002-0;2025;10;0;10;True;False
001526-1;2022;7;2;9;True;True
001530-0;2023;9;0;9;True;False
001542-3;2023;9;0;9;True;False
004532-2;2023;9;0;9;True;False
005525-5;2023;7;2;9;True;True
005537-9;2024;1;8;9;True;True
004395-8;2024;8;0;8;True;False
008279-1;2024;8;0;8;True;False
015237-4;2025;8;0;8;True;False
015243-9;2025;5;3;8;True;True
017080-1;2024;8;0;8;True;False
023187-8;2023;8;0;8;True;False
025313-8;2024;8;0;8;True;False
001461-3;2022;6;1;7;True;True
001505-9;2023;7;0;7;True;False
001509-1;2022;6;1;7;True;True
001556-3;2024;7;0;7;True;False
004512-8;2025;7;0;7;True;False
004515-2;2025;5;2;7;True;True
005510-7;2023;7;0;7;True;False
017070-4;2023;5;2;7;True;True
017081-0;2022;7;0;7;True;False
001453-2;2025;5;1;6;True;True
004504-7;2023;6;0;6;True;False
004513-6;2023;6;0;6;True;False
004515-2;2023;6;0;6;True;False
004522-5;2023;6;0;6;True;False
004525-0;2022;6;0;6;True;False
004529-2;2024;6;0;6;True;False
005459-3;2023;6;0;6;True;False
005534-4;2025;5;1;6;True;True
015213-7;2024;6;0;6;True;False
015238-2;2024;6;0;6;True;False
017070-4;2025;5;1;6;True;True
017075-5;2022;6;0;6;True;False
017088-7;2022;5;1;6;True;True
025313-8;2023;6;0;6;True;False
001494-0;2022;5;0;5;True;False
001557-1;2024;4;1;5;True;True
002181-4;2024;0;5;5;False;True
004500-4;2025;5;0;5;True;False
004529-2;2023;5;0;5;True;False
009164-2;2024;5;0;5;True;False
011223-2;2023;4;1;5;True;True
011224-0;2024;3;2;5;True;True
015204-8;2022;5;0;5;True;False
015237-4;2024;5;0;5;True;False
015242-0;2024;5;0;5;True;False
017085-2;2023;5;0;5;True;False
025267-0;2023;5;0;5;True;False
025290-5;2024;0;5;5;False;True
025319-7;2024;5;0;5;True;False
001537-7;2022;4;0;4;True;False
001555-5;2024;4;0;4;True;False
001558-0;2023;4;0;4;True;False
001558-0;2025;4;0;4;True;False
001561-0;2025;4;0;4;True;False
002168-7;2023;4;0;4;True;False
002203-9;2024;4;0;4;True;False
003363-4;2023;4;0;4;True;False
004395-8;2023;4;0;4;True;False
004501-2;2023;4;0;4;True;False
004502-0;2022;4;0;4;True;False
004533-0;2023;4;0;4;True;False
005509-3;2022;4;0;4;True;False
005526-3;2022;4;0;4;True;False
008256-2;2024;4;0;4;True;False
008289-9;2024;4;0;4;True;False
011230-5;2025;4;0;4;True;False
014116-0;2024;4;0;4;True;False
015190-4;2024;4;0;4;True;False
015202-1;2024;4;0;4;True;False
015203-0;2025;4;0;4;True;False
015217-0;2023;4;0;4;True;False
001537-7;2023;3;0;3;True;False
002015-0;2024;0;3;3;False;True
002142-3;2024;3;0;3;True;False
002168-7;2024;0;3;3;False;True
002182-2;2023;3;0;3;True;False
002200-4;2023;3;0;3;True;False
002201-2;2024;3;0;3;True;False
002203-9;2023;3;0;3;True;False
004470-9;2023;3;0;3;True;False
004494-6;2023;3;0;3;True;False
004500-4;2023;3;0;3;True;False
004514-4;2025;3;0;3;True;False
004540-3;2025;3;0;3;True;False
004542-0;2024;3;0;3;True;False
005408-9;2023;0;3;3;False;True
005484-4;2023;3;0;3;True;False
005525-5;2025;0;3;3;False;True
005526-3;2021;3;0;3;True;False
005531-0;2025;2;1;3;True;True
008250-3;2020;3;0;3;True;False
008275-9;2024;3;0;3;True;False
009213-4;2024;3;0;3;True;False
014059-7;2024;3;0;3;True;False
015205-6;2024;3;0;3;True;False
015214-5;2023;3;0;3;True;False
015243-9;2024;3;0;3;True;False
017070-4;2024;0;3;3;False;True
017075-5;2023;3;0;3;True;False
017082-8;2024;3;0;3;True;False
017087-9;2024;2;1;3;True;True
023160-6;2025;3;0;3;True;False
023181-9;2024;3;0;3;True;False
024264-0;2023;3;0;3;True;False
025266-2;2022;3;0;3;True;False
029159-5;2024;3;0;3;True;False
083015-1;2024;3;0;3;True;False
083016-0;2024;3;0;3;True;False
095005-0;2024;3;0;3;True;False
001424-9;2021;0;2;2;False;True
001453-2;2022;2;0;2;True;False
001506-7;2022;2;0;2;True;False
001527-0;2024;2;0;2;True;False
001539-3;2025;2;0;2;True;False
002207-1;2024;0;2;2;False;True
004413-0;2021;2;0;2;True;False
004509-8;2020;2;0;2;True;False
004512-8;2023;2;0;2;True;False
004514-4;2024;1;1;2;True;True
004542-0;2025;2;0;2;True;False
004552-7;2025;0;2;2;False;True
005493-3;2022;2;0;2;True;False
005506-9;2023;2;0;2;True;False
005532-8;2023;2;0;2;True;False
008259-7;2020;2;0;2;True;False
008278-3;2024;2;0;2;True;False
008279-1;2023;2;0;2;True;False
008280-5;2023;2;0;2;True;False
008287-2;2023;2;0;2;True;False
008302-0;2024;2;0;2;True;False
009164-2;2023;2;0;2;True;False
011197-0;2024;2;0;2;True;False
011198-8;2022;2;0;2;True;False
011226-7;2024;1;1;2;True;True
015174-2;2022;2;0;2;True;False
015176-9;2022;2;0;2;True;False
015186-6;2022;2;0;2;True;False
015206-4;2024;2;0;2;True;False
015209-9;2022;2;0;2;True;False
015209-9;2023;2;0;2;True;False
015212-9;2024;2;0;2;True;False
015215-3;2023;2;0;2;True;False
017070-4;2022;2;0;2;True;False
017074-7;2023;2;0;2;True;False
017074-7;2025;2;0;2;True;False
017080-1;2022;2;0;2;True;False
017083-6;2023;2;0;2;True;False
017083-6;2025;2;0;2;True;False
022189-9;2023;2;0;2;True;False
023175-4;2024;2;0;2;True;False
023189-4;2025;2;0;2;True;False
025196-8;2022;2;0;2;True;False
025279-4;2025;0;2;2;False;True
025301-4;2023;2;0;2;True;False
025303-0;2023;2;0;2;True;False
025311-1;2025;2;0;2;True;False
025312-0;2025;2;0;2;True;False
025325-1;2025;0;2;2;False;True
029155-2;2024;2;0;2;True;False
029157-9;2024;2;0;2;True;False
029158-7;2023;1;1;2;True;True
083021-6;2025;2;0;2;True;False
096003-9;2025;2;0;2;True;False
001461-3;2021;1;0;1;True;False
001487-7;2022;1;0;1;True;False
001505-9;2022;0;1;1;False;True
001531-8;2021;1;0;1;True;False
001534-2;2021;1;0;1;True;False
001537-7;2024;0;1;1;False;True
001537-7;2025;0;1;1;False;True
001542-3;2022;1;0;1;True;False
001544-0;2023;1;0;1;True;False
001552-0;2023;1;0;1;True;False
001553-9;2023;1;0;1;True;False
001556-3;2023;1;0;1;True;False
001556-3;2025;0;1;1;False;True
001557-1;2025;0;1;1;False;True
001561-0;2024;1;0;1;True;False
002015-0;2025;1;0;1;True;False
002145-8;2024;1;0;1;True;False
002169-5;2023;1;0;1;True;False
002173-3;2023;1;0;1;True;False
002174-1;2023;1;0;1;True;False
002181-4;2023;1;0;1;True;False
002182-2;2024;1;0;1;True;False
002183-0;2024;0;1;1;False;True
002196-2;2022;1;0;1;True;False
002200-4;2022;1;0;1;True;False
002200-4;2025;1;0;1;True;False
002201-2;2023;1;0;1;True;False
002204-7;2024;1;0;1;True;False
002207-1;2023;1;0;1;True;False
002214-4;2024;1;0;1;True;False
003478-9;2023;1;0;1;True;False
003481-9;2023;1;0;1;True;False
003481-9;2024;1;0;1;True;False
004395-8;2022;1;0;1;True;False
004397-4;2023;1;0;1;True;False
004397-4;2024;1;0;1;True;False
004414-8;2025;1;0;1;True;False
004490-3;2024;0;1;1;False;True
004498-9;2023;1;0;1;True;False
004512-8;2022;0;1;1;False;True
004518-7;2022;1;0;1;True;False
004525-0;2021;1;0;1;True;False
004526-8;2025;0;1;1;False;True
004533-0;2022;1;0;1;True;False
004534-9;2023;1;0;1;True;False
004539-0;2024;1;0;1;True;False
004539-0;2025;1;0;1;True;False
004540-3;2023;1;0;1;True;False
005479-8;2020;1;0;1;True;False
005479-8;2022;1;0;1;True;False
005483-6;2023;1;0;1;True;False
005483-6;2024;1;0;1;True;False
005484-4;2022;1;0;1;True;False
005485-2;2020;1;0;1;True;False
005501-8;2022;1;0;1;True;False
005508-5;2021;1;0;1;True;False
005509-3;2021;1;0;1;True;False
005510-7;2022;1;0;1;True;False
005527-1;2022;1;0;1;True;False
005531-0;2023;0;1;1;False;True
005531-0;2024;1;0;1;True;False
005533-6;2025;1;0;1;True;False
005535-2;2023;1;0;1;True;False
005537-9;2025;1;0;1;True;False
005546-8;2024;1;0;1;True;False
005546-8;2025;1;0;1;True;False
005547-6;2024;1;0;1;True;False
005547-6;2025;1;0;1;True;False
008238-4;2022;1;0;1;True;False
008238-4;2024;1;0;1;True;False
008245-7;2022;1;0;1;True;False
008250-3;2021;1;0;1;True;False
008256-2;2020;1;0;1;True;False
008256-2;2023;1;0;1;True;False
008259-7;2022;1;0;1;True;False
008260-0;2023;1;0;1;True;False
008285-6;2023;1;0;1;True;False
008286-4;2023;1;0;1;True;False
008288-0;2023;1;0;1;True;False
008288-0;2024;1;0;1;True;False
009164-2;2022;1;0;1;True;False
009165-0;2024;0;1;1;False;True
009239-8;2022;1;0;1;True;False
009254-1;2022;1;0;1;True;False
009262-2;2022;1;0;1;True;False
009271-1;2021;1;0;1;True;False
009272-0;2023;1;0;1;True;False
011224-0;2023;0;1;1;False;True
011224-0;2025;0;1;1;False;True
014105-4;2024;1;0;1;True;False
014108-9;2024;1;0;1;True;False
014111-9;2025;1;0;1;True;False
015190-4;2023;1;0;1;True;False
015200-5;2023;1;0;1;True;False
015201-3;2024;1;0;1;True;False
015202-1;2025;1;0;1;True;False
015203-0;2024;1;0;1;True;False
015209-9;2024;1;0;1;True;False
015210-2;2022;0;1;1;False;True
015214-5;2024;1;0;1;True;False
015216-1;2024;1;0;1;True;False
015218-8;2023;1;0;1;True;False
015218-8;2026;0;1;1;False;True
015238-2;2025;1;0;1;True;False
017034-8;2021;0;1;1;False;True
017037-2;2021;1;0;1;True;False
017074-7;2024;1;0;1;True;False
017075-5;2024;0;1;1;False;True
017077-1;2022;1;0;1;True;False
017077-1;2025;0;1;1;False;True
017083-6;2024;1;0;1;True;False
017086-0;2024;0;1;1;False;True
017096-8;2025;1;0;1;True;False
017098-4;2025;1;0;1;True;False
017099-2;2025;1;0;1;True;False
022164-3;2023;0;1;1;False;True
022167-8;2023;1;0;1;True;False
022178-3;2024;1;0;1;True;False
022181-3;2024;1;0;1;True;False
023156-8;2021;1;0;1;True;False
023175-4;2025;1;0;1;True;False
023178-9;2023;1;0;1;True;False
023181-9;2022;0;1;1;False;True
023189-4;2023;1;0;1;True;False
023191-6;2025;0;1;1;False;True
024245-4;2022;1;0;1;True;False
024249-7;2023;1;0;1;True;False
024263-2;2023;0;1;1;False;True
025196-8;2021;1;0;1;True;False
025196-8;2023;1;0;1;True;False
025198-4;2025;1;0;1;True;False
025205-0;2019;1;0;1;True;False
025267-0;2022;1;0;1;True;False
025281-6;2024;1;0;1;True;False
025290-5;2023;1;0;1;True;False
025307-3;2022;1;0;1;True;False
025310-3;2023;1;0;1;True;False
025313-8;2025;1;0;1;True;False
025324-3;2025;1;0;1;True;False
029133-1;2022;1;0;1;True;False
029153-6;2024;0;1;1;False;True
029154-4;2023;1;0;1;True;False
029155-2;2023;0;1;1;False;True
029158-7;2024;1;0;1;True;False
029159-5;2023;1;0;1;True;False
029162-5;2024;1;0;1;True;False
033180-5;2022;1;0;1;True;False
093004-0;2023;1;0;1;True;False
095008-4;2024;1;0;1;True;False
