fipe_code;model_year;localiza_count;movida_count;total_count;localiza_present;movida_present
017081-0;2022;12;0;12;True;False
017082-8;2023;12;0;12;True;False
001526-1;2022;9;2;11;True;True
004519-5;2025;8;3;11;True;True
005526-3;2023;11;0;11;True;False
005537-9;2024;0;11;11;False;True
015246-3;2025;0;11;11;False;True
096002-0;2025;11;0;11;True;False
001505-9;2023;10;0;10;True;False
001554-7;2023;10;0;10;True;False
004395-8;2024;10;0;10;True;False
004540-3;2024;10;0;10;True;False
005484-4;2025;10;0;10;True;False
005490-9;2023;10;0;10;True;False
008279-1;2024;10;0;10;True;False
009172-3;2022;10;0;10;True;False
017080-1;2023;10;0;10;True;False
023180-0;2024;10;0;10;True;False
001544-0;2025;8;1;9;True;True
004494-6;2023;9;0;9;True;False
005493-3;2022;9;0;9;True;False
005508-5;2022;9;0;9;True;False
017082-8;2025;9;0;9;True;False
024249-7;2024;7;2;9;True;True
025267-0;2025;0;9;9;False;True
001453-2;2025;7;1;8;True;True
001461-3;2022;6;2;8;True;True
001530-0;2023;7;1;8;True;True
002203-9;2025;0;8;8;False;True
004515-2;2023;8;0;8;True;False
005485-2;2022;8;0;8;True;False
015204-8;2022;8;0;8;True;False
015218-8;2024;8;0;8;True;False
015237-4;2025;7;1;8;True;True
015243-9;2025;6;2;8;True;True
023187-8;2023;8;0;8;True;False
003363-4;2023;7;0;7;True;False
004512-8;2025;7;0;7;True;False
004513-6;2023;7;0;7;True;False
004515-2;2025;5;2;7;True;True
004522-5;2023;7;0;7;True;False
005525-5;2023;7;0;7;True;False
005534-4;2025;5;2;7;True;True
014115-1;2024;7;0;7;True;False
025300-6;2023;7;0;7;True;False
025313-8;2024;7;0;7;True;False
025319-7;2024;6;1;7;True;True
001509-1;2022;6;0;6;True;False
004502-0;2022;6;0;6;True;False
005510-7;2023;4;2;6;True;True
011230-5;2025;6;0;6;True;False
015213-7;2024;6;0;6;True;False
015238-2;2024;6;0;6;True;False
017070-4;2023;4;2;6;True;True
017080-1;2024;6;0;6;True;False
017085-2;2023;6;0;6;True;False
017088-7;2022;6;0;6;True;False
025290-5;2024;0;6;6;False;True
025322-7;2025;6;0;6;True;False
001542-3;2023;5;0;5;True;False
001555-5;2024;5;0;5;True;False
002203-9;2024;5;0;5;True;False
004500-4;2025;5;0;5;True;False
004504-7;2023;5;0;5;True;False
004529-2;2023;5;0;5;True;False
004532-2;2023;5;0;5;True;False
005526-3;2025;5;0;5;True;False
009164-2;2024;5;0;5;True;False
015202-1;2024;5;0;5;True;False
015242-0;2024;5;0;5;True;False
017070-4;2025;5;0;5;True;False
025313-8;2023;5;0;5;True;False
025331-6;2025;0;5;5;False;True
001494-0;2022;4;0;4;True;False
001531-8;2021;2;2;4;True;True
001536-9;2025;1;3;4;True;True
001558-0;2023;4;0;4;True;False
002182-2;2023;4;0;4;True;False
002200-4;2023;4;0;4;True;False
004500-4;2023;4;0;4;True;False
004525-0;2022;4;0;4;True;False
004529-2;2024;4;0;4;True;False
004540-3;2025;4;0;4;True;False
004542-0;2024;4;0;4;True;False
005526-3;2021;4;0;4;True;False
005531-0;2025;3;1;4;True;True
014059-7;2024;4;0;4;True;False
014116-0;2024;4;0;4;True;False
015190-4;2024;4;0;4;True;False
015206-4;2024;4;0;4;True;False
015214-5;2023;4;0;4;True;False
017075-5;2023;4;0;4;True;False
017087-9;2024;3;1;4;True;True
024264-0;2023;4;0;4;True;False
001537-7;2022;3;0;3;True;False
001537-7;2023;3;0;3;True;False
001556-3;2024;3;0;3;True;False
001561-0;2025;3;0;3;True;False
002142-3;2024;3;0;3;True;False
002168-7;2023;3;0;3;True;False
002201-2;2024;3;0;3;True;False
004470-9;2023;3;0;3;True;False
004533-0;2023;3;0;3;True;False
005459-3;2023;3;0;3;True;False
005484-4;2023;3;0;3;True;False
005526-3;2022;3;0;3;True;False
005532-8;2023;3;0;3;True;False
008250-3;2020;3;0;3;True;False
008256-2;2024;3;0;3;True;False
008275-9;2024;3;0;3;True;False
011223-2;2023;3;0;3;True;False
011224-0;2024;3;0;3;True;False
015164-5;2022;3;0;3;True;False
015200-5;2025;3;0;3;True;False
015205-6;2024;3;0;3;True;False
015214-5;2024;3;0;3;True;False
015237-4;2024;3;0;3;True;False
017070-4;2022;3;0;3;True;False
017075-5;2022;3;0;3;True;False
017082-8;2024;3;0;3;True;False
023175-4;2024;2;1;3;True;True
025267-0;2023;3;0;3;True;False
025301-4;2023;3;0;3;True;False
025311-1;2025;3;0;3;True;False
083015-1;2024;3;0;3;True;False
083016-0;2024;3;0;3;True;False
096003-9;2025;3;0;3;True;False
001542-3;2022;2;0;2;True;False
001544-0;2023;2;0;2;True;False
001557-1;2024;2;0;2;True;False
001558-0;2025;2;0;2;True;False
002015-0;2024;0;2;2;False;True
002111-3;2024;2;0;2;True;False
002183-0;2024;0;2;2;False;True
002203-9;2023;2;0;2;True;False
004397-4;2024;2;0;2;True;False
004509-8;2020;2;0;2;True;False
004512-8;2023;2;0;2;True;False
004514-4;2025;2;0;2;True;False
005484-4;2022;2;0;2;True;False
005492-5;2022;2;0;2;True;False
005506-9;2023;2;0;2;True;False
005547-6;2024;2;0;2;True;False
008259-7;2020;2;0;2;True;False
008278-3;2024;2;0;2;True;False
008280-5;2023;2;0;2;True;False
008289-9;2024;2;0;2;True;False
009164-2;2023;2;0;2;True;False
009213-4;2024;2;0;2;True;False
011226-7;2024;2;0;2;True;False
015174-2;2022;2;0;2;True;False
015176-9;2022;2;0;2;True;False
015186-6;2022;2;0;2;True;False
015190-4;2023;2;0;2;True;False
015203-0;2025;2;0;2;True;False
015206-4;2022;2;0;2;True;False
015209-9;2022;2;0;2;True;False
015209-9;2023;2;0;2;True;False
015212-9;2024;2;0;2;True;False
015217-0;2023;2;0;2;True;False
015243-9;2024;2;0;2;True;False
017074-7;2023;2;0;2;True;False
017074-7;2024;2;0;2;True;False
017074-7;2025;2;0;2;True;False
017080-1;2022;2;0;2;True;False
017083-6;2023;2;0;2;True;False
017083-6;2025;2;0;2;True;False
017086-0;2024;0;2;2;False;True
017099-2;2025;2;0;2;True;False
022189-9;2023;2;0;2;True;False
023160-6;2025;2;0;2;True;False
023189-4;2025;2;0;2;True;False
024245-4;2022;1;1;2;True;True
025266-2;2022;2;0;2;True;False
025290-5;2023;2;0;2;True;False
025313-8;2025;2;0;2;True;False
025325-1;2025;0;2;2;False;True
029155-2;2024;2;0;2;True;False
029158-7;2023;1;1;2;True;True
029159-5;2024;2;0;2;True;False
001453-2;2022;1;0;1;True;False
001461-3;2021;1;0;1;True;False
001487-7;2022;1;0;1;True;False
001502-4;2021;1;0;1;True;False
001506-7;2022;1;0;1;True;False
001519-9;2025;1;0;1;True;False
001527-0;2024;1;0;1;True;False
001534-2;2021;1;0;1;True;False
001537-7;2024;0;1;1;False;True
001537-7;2025;0;1;1;False;True
001538-5;2022;1;0;1;True;False
001556-3;2025;0;1;1;False;True
002015-0;2025;1;0;1;True;False
002145-8;2024;1;0;1;True;False
002168-7;2024;0;1;1;False;True
002181-4;2024;0;1;1;False;True
002200-4;2022;1;0;1;True;False
002200-4;2025;1;0;1;True;False
002207-1;2024;0;1;1;False;True
003364-2;2023;1;0;1;True;False
003421-5;2023;1;0;1;True;False
003481-9;2023;1;0;1;True;False
003481-9;2024;1;0;1;True;False
004395-8;2022;1;0;1;True;False
004413-0;2021;1;0;1;True;False
004414-8;2025;1;0;1;True;False
004470-9;2022;1;0;1;True;False
004490-3;2024;0;1;1;False;True
004498-9;2023;1;0;1;True;False
004501-2;2023;1;0;1;True;False
004503-9;2022;1;0;1;True;False
004519-5;2021;1;0;1;True;False
004525-0;2021;1;0;1;True;False
004539-0;2024;1;0;1;True;False
004539-0;2025;1;0;1;True;False
004540-3;2023;1;0;1;True;False
004552-7;2025;0;1;1;False;True
005386-4;2022;1;0;1;True;False
005408-9;2023;0;1;1;False;True
005479-8;2022;1;0;1;True;False
005483-6;2023;1;0;1;True;False
005483-6;2024;1;0;1;True;False
005485-2;2020;1;0;1;True;False
005485-2;2023;1;0;1;True;False
005489-5;2019;1;0;1;True;False
005489-5;2021;1;0;1;True;False
005509-3;2021;1;0;1;True;False
005509-3;2022;1;0;1;True;False
005510-7;2022;1;0;1;True;False
005521-2;2025;1;0;1;True;False
005527-1;2022;1;0;1;True;False
005531-0;2024;1;0;1;True;False
005533-6;2023;1;0;1;True;False
005537-9;2025;1;0;1;True;False
008238-4;2022;1;0;1;True;False
008238-4;2024;1;0;1;True;False
008245-7;2022;1;0;1;True;False
008250-3;2021;1;0;1;True;False
008256-2;2020;1;0;1;True;False
008256-2;2023;1;0;1;True;False
008259-7;2022;1;0;1;True;False
008260-0;2023;1;0;1;True;False
008279-1;2023;1;0;1;True;False
008285-6;2023;1;0;1;True;False
008287-2;2023;1;0;1;True;False
008288-0;2023;1;0;1;True;False
008288-0;2024;1;0;1;True;False
008302-0;2024;1;0;1;True;False
009164-2;2022;1;0;1;True;False
009262-2;2022;1;0;1;True;False
009271-1;2021;1;0;1;True;False
009272-0;2023;1;0;1;True;False
011197-0;2024;1;0;1;True;False
011216-0;2024;1;0;1;True;False
014108-9;2024;1;0;1;True;False
015168-8;2022;1;0;1;True;False
015190-4;2022;0;1;1;False;True
015200-5;2023;1;0;1;True;False
015201-3;2024;1;0;1;True;False
015203-0;2024;1;0;1;True;False
015209-9;2024;1;0;1;True;False
015213-7;2023;1;0;1;True;False
015215-3;2023;1;0;1;True;False
015216-1;2024;1;0;1;True;False
015218-8;2023;1;0;1;True;False
015238-2;2025;1;0;1;True;False
017045-3;2021;1;0;1;True;False
017047-0;2021;1;0;1;True;False
017077-1;2022;1;0;1;True;False
017083-6;2024;1;0;1;True;False
017096-8;2025;1;0;1;True;False
022164-3;2023;0;1;1;False;True
022167-8;2023;1;0;1;True;False
022178-3;2024;1;0;1;True;False
023174-6;2022;0;1;1;False;True
023174-6;2024;1;0;1;True;False
023175-4;2022;0;1;1;False;True
023175-4;2025;1;0;1;True;False
023178-9;2022;1;0;1;True;False
023181-9;2024;1;0;1;True;False
023189-4;2023;1;0;1;True;False
024249-7;2023;1;0;1;True;False
025196-8;2021;1;0;1;True;False
025196-8;2022;1;0;1;True;False
025196-8;2023;1;0;1;True;False
025197-6;2024;0;1;1;False;True
025198-4;2025;1;0;1;True;False
025281-6;2024;1;0;1;True;False
025303-0;2023;1;0;1;True;False
025307-3;2022;1;0;1;True;False
025309-0;2023;1;0;1;True;False
025310-3;2023;1;0;1;True;False
025312-0;2025;1;0;1;True;False
029133-1;2022;1;0;1;True;False
029153-6;2024;0;1;1;False;True
029154-4;2023;1;0;1;True;False
029155-2;2023;0;1;1;False;True
029157-9;2024;1;0;1;True;False
033180-5;2022;1;0;1;True;False
093004-0;2023;1;0;1;True;False
093012-1;2023;1;0;1;True;False
093013-0;2024;1;0;1;True;False
093016-4;2025;0;1;1;False;True
095008-4;2024;1;0;1;True;False
